# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
34531at4891	Complete	ctg000000_P	714417	715079	+	202.1	164	https://www.orthodb.org/v10?query=34531at4891	ERF1 methyltransferase catalytic subunit MTQ2
34547at4891	Complete	ctg000002_P	685237	686097	-	214.0	277	https://www.orthodb.org/v10?query=34547at4891	SNARE
34586at4891	Complete	ctg000000_P	443529	443969	+	178.5	117	https://www.orthodb.org/v10?query=34586at4891	ATP synthase, F1 complex, delta/epsilon subunit
34589at4891	Complete	ctg000009_P	90109	90709	+	257.3	149	https://www.orthodb.org/v10?query=34589at4891	EF-hand domain
34595at4891	Complete	ctg000000_P	1268749	1269375	-	231.8	165	https://www.orthodb.org/v10?query=34595at4891	Phosphoribosylglycinamide formyltransferase
34600at4891	Complete	ctg000002_P	613844	614533	-	180.2	116	https://www.orthodb.org/v10?query=34600at4891	Zinc finger C2H2 superfamily
34687at4891	Complete	ctg000022_P	199230	199676	-	192.7	135	https://www.orthodb.org/v10?query=34687at4891	LSM domain, eukaryotic/archaea-type
34715at4891	Complete	ctg000007_P	87215	89248	-	210.1	240	https://www.orthodb.org/v10?query=34715at4891	conserved hypothetical protein
34739at4891	Complete	ctg000001_P	211624	212847	+	259.3	215	https://www.orthodb.org/v10?query=34739at4891	Peripheral subunit-binding domain
34763at4891	Complete	ctg000010_P	339993	340436	+	202.7	118	https://www.orthodb.org/v10?query=34763at4891	Erg28
34789at4891	Complete	ctg000022_P	320773	321498	-	79.6	116	https://www.orthodb.org/v10?query=34789at4891	Mitochondrial peculiar membrane protein 1
34811at4891	Complete	ctg000001_P	191685	192128	-	104.1	98	https://www.orthodb.org/v10?query=34811at4891	Rhodanese-like domain
34813at4891	Complete	ctg000000_P	65697	66217	+	189.3	132	https://www.orthodb.org/v10?query=34813at4891	D-aminoacyl-tRNA deacylase
34824at4891	Complete	ctg000000_P	535029	535358	-	139.0	76	https://www.orthodb.org/v10?query=34824at4891	DNA-directed RNA polymerase subunit
34835at4891	Complete	ctg000009_P	436457	437254	+	162.2	173	https://www.orthodb.org/v10?query=34835at4891	F-actin-capping protein subunit alpha
34839at4891	Complete	ctg000002_P	379386	380243	+	158.4	159	https://www.orthodb.org/v10?query=34839at4891	Transcription initiation factor IIA large subunit
34849at4891	Complete	ctg000002_P	214245	214697	+	200.3	124	https://www.orthodb.org/v10?query=34849at4891	Multiprotein-bridging factor 1
34895at4891	Complete	ctg000012_P	320158	321060	-	343.4	222	https://www.orthodb.org/v10?query=34895at4891	MT-A70-like
34901at4891	Complete	ctg000005_P	145791	146789	+	290.4	252	https://www.orthodb.org/v10?query=34901at4891	transcription factor activity, RNA polymerase II transcription factor binding
34922at4891	Complete	ctg000008_P	82811	83218	+	195.7	110	https://www.orthodb.org/v10?query=34922at4891	ribosomal protein S12
34959at4891	Complete	ctg000013_P	188258	189547	-	225.9	205	https://www.orthodb.org/v10?query=34959at4891	Pheromone alpha factor receptor
35014at4891	Complete	ctg000011_P	499217	500356	+	101.2	140	https://www.orthodb.org/v10?query=35014at4891	Transcriptional repressor OPI1
35020at4891	Complete	ctg000000_P	1258246	1258935	+	231.0	156	https://www.orthodb.org/v10?query=35020at4891	Ribosomal protein L23/L15e core domain superfamily
35036at4891	Complete	ctg000000_P	604529	605362	-	264.2	229	https://www.orthodb.org/v10?query=35036at4891	nucleolar
35040at4891	Complete	ctg000002_P	447605	448525	+	198.7	212	https://www.orthodb.org/v10?query=35040at4891	Uncharacterised protein family UPF0363
35061at4891	Complete	ctg000010_P	275172	275558	-	223.8	106	https://www.orthodb.org/v10?query=35061at4891	Vacuolar transporter chaperone 1
35062at4891	Complete	ctg000010_P	475659	476036	-	189.1	106	https://www.orthodb.org/v10?query=35062at4891	ribonucleoprotein-associated protein
35082at4891	Complete	ctg000022_P	636770	637552	+	233.8	199	https://www.orthodb.org/v10?query=35082at4891	Manganese/iron superoxide dismutase, C-terminal
35083at4891	Complete	ctg000000_P	1175931	1176779	-	237.8	225	https://www.orthodb.org/v10?query=35083at4891	Protein BCP1
35117at4891	Complete	ctg000005_P	265136	265582	-	223.1	131	https://www.orthodb.org/v10?query=35117at4891	Cytosine deaminase
35136at4891	Complete	ctg000007_P	314392	314739	-	193.0	91	https://www.orthodb.org/v10?query=35136at4891	Cyclin-dependent kinases regulatory subunit
35139at4891	Complete	ctg000008_P	69396	69797	-	163.2	109	https://www.orthodb.org/v10?query=35139at4891	Multifunctional methyltransferase subunit TRM112
35160at4891	Complete	ctg000009_P	572450	572914	-	247.1	146	https://www.orthodb.org/v10?query=35160at4891	mitochondrial import protein Pam17
35165at4891	Complete	ctg000003_P	247010	247558	+	155.5	159	https://www.orthodb.org/v10?query=35165at4891	Signal peptidase subunit 3
35193at4891	Complete	ctg000005_P	687048	687977	-	291.3	203	https://www.orthodb.org/v10?query=35193at4891	RNA cap guanine-N2 methyltransferase
35210at4891	Complete	ctg000010_P	521861	524032	+	377.1	518	https://www.orthodb.org/v10?query=35210at4891	NatC N(alpha)-terminal acetyltransferase, Mak10 subunit
35216at4891	Complete	ctg000002_P	838826	839251	+	217.0	122	https://www.orthodb.org/v10?query=35216at4891	ribosomal protein S19
35223at4891	Complete	ctg000010_P	324018	324362	+	117.3	86	https://www.orthodb.org/v10?query=35223at4891	Ribosomal protein S18
35318at4891	Complete	ctg000009_P	137796	138209	+	116.8	99	https://www.orthodb.org/v10?query=35318at4891	ribosomal protein L14
35328at4891	Complete	ctg000003_P	151418	151921	-	155.8	97	https://www.orthodb.org/v10?query=35328at4891	Mitochondrial import inner membrane translocase subunit TIM14
35333at4891	Complete	ctg000001_P	1054512	1055057	+	140.4	101	https://www.orthodb.org/v10?query=35333at4891	ER membrane protein complex subunit 4
35367at4891	Complete	ctg000010_P	438219	439061	+	163.6	153	https://www.orthodb.org/v10?query=35367at4891	transcriptional repressor activity, RNA polymerase II transcription factor binding
35426at4891	Complete	ctg000000_P	373154	374068	-	144.1	187	https://www.orthodb.org/v10?query=35426at4891	Adenine nucleotide alpha hydrolases-like protein
35427at4891	Complete	ctg000006_P	876006	876821	+	127.8	173	https://www.orthodb.org/v10?query=35427at4891	Elongator complex protein 6
35459at4891	Complete	ctg000006_P	721108	721494	+	169.6	104	https://www.orthodb.org/v10?query=35459at4891	Transcription initiation factor TFIID subunit 9
35478at4891	Complete	ctg000000_P	600469	601065	-	248.2	164	https://www.orthodb.org/v10?query=35478at4891	Golgi apparatus membrane protein TVP23
35504at4891	Complete	ctg000002_P	63304	63732	+	201.3	125	https://www.orthodb.org/v10?query=35504at4891	40S ribosomal protein S12
35506at4891	Complete	ctg000009_P	586392	586814	+	129.1	90	https://www.orthodb.org/v10?query=35506at4891	Uncharacterised protein family UPF0538
35513at4891	Complete	ctg000002_P	895414	895842	-	182.0	107	https://www.orthodb.org/v10?query=35513at4891	Succinate dehydrogenase assembly factor 2, mitochondrial
35518at4891	Complete	ctg000014_P	64699	65151	-	165.6	111	https://www.orthodb.org/v10?query=35518at4891	Glycine cleavage system H protein
35584at4891	Complete	ctg000022_P	573744	574118	+	183.9	117	https://www.orthodb.org/v10?query=35584at4891	DNA-directed RNA polymerase subunit
35588at4891	Complete	ctg000011_P	356895	357326	-	202.3	104	https://www.orthodb.org/v10?query=35588at4891	Cytochrome c oxidase, subunit Va/VI
35656at4891	Complete	ctg000001_P	793989	794946	-	231.8	127	https://www.orthodb.org/v10?query=35656at4891	Ribosomal L18e/L15P superfamily
35669at4891	Complete	ctg000007_P	437821	438528	+	119.9	124	https://www.orthodb.org/v10?query=35669at4891	UDP-N-acetylglucosamine transferase subunit ALG14
35670at4891	Complete	ctg000003_P	73041	73790	+	238.6	117	https://www.orthodb.org/v10?query=35670at4891	FeS cluster insertion, C-terminal, conserved site
35699at4891	Complete	ctg000011_P	61930	63096	+	219.9	246	https://www.orthodb.org/v10?query=35699at4891	DHHA2 domain
35750at4891	Complete	ctg000002_P	770334	770693	+	187.8	108	https://www.orthodb.org/v10?query=35750at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
35760at4891	Complete	ctg000006_P	767030	767488	-	238.3	123	https://www.orthodb.org/v10?query=35760at4891	Translation initiation factor 1A (eIF-1A)
35771at4891	Complete	ctg000012_P	224351	224707	-	135.7	96	https://www.orthodb.org/v10?query=35771at4891	mitochondrial ribosomal large subunit protein
35787at4891	Complete	ctg000001_P	58869	59561	+	132.3	154	https://www.orthodb.org/v10?query=35787at4891	rRNA-processing protein EFG1
35796at4891	Complete	ctg000006_P	809963	810844	+	164.0	145	https://www.orthodb.org/v10?query=35796at4891	LmbE-like protein
35823at4891	Complete	ctg000007_P	71230	71589	+	160.7	96	https://www.orthodb.org/v10?query=35823at4891	Protein of unknown function DUF1674
35842at4891	Complete	ctg000005_P	388445	389134	+	209.7	170	https://www.orthodb.org/v10?query=35842at4891	Winged helix-like DNA-binding domain superfamily
35844at4891	Complete	ctg000009_P	192435	192827	-	123.1	112	https://www.orthodb.org/v10?query=35844at4891	54S ribosomal protein L31, mitochondrial
35877at4891	Complete	ctg000001_P	600154	601266	+	256.1	233	https://www.orthodb.org/v10?query=35877at4891	Transcription initiation factor IIF subunit beta
35904at4891	Complete	ctg000002_P	566447	567199	-	149.9	124	https://www.orthodb.org/v10?query=35904at4891	SNARE
35907at4891	Complete	ctg000000_P	950520	951989	-	382.2	395	https://www.orthodb.org/v10?query=35907at4891	Ribosomal lysine N-methyltransferase 4
35912at4891	Complete	ctg000002_P	800329	801384	+	262.3	209	https://www.orthodb.org/v10?query=35912at4891	SNARE
35931at4891	Complete	ctg000001_P	759106	759504	+	191.6	110	https://www.orthodb.org/v10?query=35931at4891	Ubiquitin-conjugating enzyme variant MMS2
35950at4891	Complete	ctg000002_P	526719	527378	+	289.7	174	https://www.orthodb.org/v10?query=35950at4891	5-demethoxyubiquinone hydroxylase, mitochondrial
35981at4891	Complete	ctg000003_P	225462	225929	-	114.4	133	https://www.orthodb.org/v10?query=35981at4891	Uncharacterized membrane protein
36033at4891	Complete	ctg000107_P	289200	290312	-	308.7	280	https://www.orthodb.org/v10?query=36033at4891	Mitotic exit network interactor 1
36106at4891	Complete	ctg000002_P	1015789	1016151	-	144.0	71	https://www.orthodb.org/v10?query=36106at4891	Zinc finger, RING-type
36113at4891	Complete	ctg000002_P	533748	534113	+	155.2	102	https://www.orthodb.org/v10?query=36113at4891	Profilin
36167at4891	Complete	ctg000008_P	591193	591945	-	232.9	189	https://www.orthodb.org/v10?query=36167at4891	similar to Saccharomyces cerevisiae YNL246W VPS75 NAP family histone chaperone
36168at4891	Complete	ctg000003_P	508972	509766	-	244.6	217	https://www.orthodb.org/v10?query=36168at4891	Eukaryotic translation initiation factor 3 subunit J
36186at4891	Complete	ctg000000_P	272924	274027	+	239.6	258	https://www.orthodb.org/v10?query=36186at4891	Non-structural maintenance of chromosome element 4
36195at4891	Complete	ctg000107_P	110714	111340	-	216.6	142	https://www.orthodb.org/v10?query=36195at4891	thioredoxin-like protein
36239at4891	Complete	ctg000000_P	605557	606651	-	119.7	185	https://www.orthodb.org/v10?query=36239at4891	pre-mRNA 3'-splice site binding
36248at4891	Complete	ctg000008_P	300967	301395	+	161.2	96	https://www.orthodb.org/v10?query=36248at4891	Ribosomal protein S13
36258at4891	Complete	ctg000107_P	80948	81331	-	150.7	101	https://www.orthodb.org/v10?query=36258at4891	RNA-binding domain superfamily
36316at4891	Complete	ctg000000_P	433958	434452	+	106.9	68	https://www.orthodb.org/v10?query=36316at4891	anaphase promoting complex subunit 11
36328at4891	Complete	ctg000001_P	648040	648666	+	131.0	135	https://www.orthodb.org/v10?query=36328at4891	Golgi to ER traffic protein 1
36350at4891	Complete	ctg000005_P	714037	714492	-	197.5	108	https://www.orthodb.org/v10?query=36350at4891	Cytochrome b5-like heme/steroid binding domain
36374at4891	Complete	ctg000010_P	495376	496569	+	299.8	228	https://www.orthodb.org/v10?query=36374at4891	XPC-binding domain
36407at4891	Complete	ctg000008_P	664654	666609	-	447.4	444	https://www.orthodb.org/v10?query=36407at4891	Plasma membrane fusion protein PRM1
36448at4891	Complete	ctg000000_P	98967	99629	+	220.8	165	https://www.orthodb.org/v10?query=36448at4891	Ribosomal protein L10P
36485at4891	Complete	ctg000001_P	646246	646797	+	194.9	154	https://www.orthodb.org/v10?query=36485at4891	Co-chaperone Hsc20
36486at4891	Complete	ctg000001_P	561640	562271	-	230.2	132	https://www.orthodb.org/v10?query=36486at4891	Sulfhydryl oxidase
36529at4891	Complete	ctg000006_P	393333	393995	-	199.5	160	https://www.orthodb.org/v10?query=36529at4891	Snf7 family
36572at4891	Complete	ctg000009_P	444258	444641	-	137.0	91	https://www.orthodb.org/v10?query=36572at4891	ribosomal protein S6
36573at4891	Complete	ctg000010_P	507704	508117	-	131.1	92	https://www.orthodb.org/v10?query=36573at4891	Chromatin-remodeling complex subunit IES6
36583at4891	Complete	ctg000001_P	730243	730824	-	175.6	112	https://www.orthodb.org/v10?query=36583at4891	Ribosomal protein L7/L12
36627at4891	Complete	ctg000002_P	250118	250597	-	123.8	120	https://www.orthodb.org/v10?query=36627at4891	Cap-associated protein CAF20
36646at4891	Complete	ctg000009_P	367308	367979	+	260.8	193	https://www.orthodb.org/v10?query=36646at4891	Snf7 family
36650at4891	Complete	ctg000011_P	490901	491263	-	165.2	93	https://www.orthodb.org/v10?query=36650at4891	Ribosomal protein S10
36716at4891	Complete	ctg000007_P	90705	91118	-	222.5	129	https://www.orthodb.org/v10?query=36716at4891	Deoxyuridine 5'-triphosphate nucleotidohydrolase
36731at4891	Complete	ctg000002_P	965739	966398	+	199.9	167	https://www.orthodb.org/v10?query=36731at4891	phosphotransferase KptA/Tpt1
36787at4891	Complete	ctg000005_P	72072	72416	+	150.8	94	https://www.orthodb.org/v10?query=36787at4891	glucocorticoid receptor-like (DNA-binding domain)
36796at4891	Complete	ctg000010_P	405493	405867	-	202.6	111	https://www.orthodb.org/v10?query=36796at4891	Nuclear transport factor 2
36811at4891	Complete	ctg000008_P	364349	364672	-	166.9	89	https://www.orthodb.org/v10?query=36811at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
36821at4891	Complete	ctg000005_P	869036	869428	+	246.2	117	https://www.orthodb.org/v10?query=36821at4891	2Fe-2S ferredoxin-like superfamily
36839at4891	Complete	ctg000009_P	279015	280346	+	184.3	260	https://www.orthodb.org/v10?query=36839at4891	Smr domain
36879at4891	Complete	ctg000001_P	578597	578950	+	160.2	115	https://www.orthodb.org/v10?query=36879at4891	V-type proton ATPase subunit F
36882at4891	Complete	ctg000002_P	1005287	1005700	-	261.1	135	https://www.orthodb.org/v10?query=36882at4891	Ribosomal protein L23/L15e core domain superfamily
36885at4891	Complete	ctg000010_P	476732	477208	-	241.6	133	https://www.orthodb.org/v10?query=36885at4891	V-type proton ATPase proteolipid subunit
36899at4891	Complete	ctg000005_P	295734	296321	+	234.9	158	https://www.orthodb.org/v10?query=36899at4891	Sulfhydryl oxidase
36968at4891	Complete	ctg000000_P	33873	34364	-	127.2	87	https://www.orthodb.org/v10?query=36968at4891	histidine-phosphotransfer domain, HPT domain-containing protein
36972at4891	Complete	ctg000010_P	179122	180141	+	339.2	325	https://www.orthodb.org/v10?query=36972at4891	SH3 domain
36980at4891	Complete	ctg000006_P	772750	773172	+	106.8	109	https://www.orthodb.org/v10?query=36980at4891	Histone deacetylase complex subunit SAP30/SAP30-like
37011at4891	Complete	ctg000000_P	1240606	1241751	+	260.1	200	https://www.orthodb.org/v10?query=37011at4891	Sensitive to high expression protein 9, mitochondrial
37075at4891	Complete	ctg000001_P	50914	51687	+	213.8	161	https://www.orthodb.org/v10?query=37075at4891	Putative pantetheine-phosphate adenylyltransferase
37089at4891	Duplicated	ctg000000_P	322684	323443	+	197.8	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37089at4891	Duplicated	ctg000003_P	900966	901653	-	198.1	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37126at4891	Complete	ctg000007_P	760853	761239	-	213.3	117	https://www.orthodb.org/v10?query=37126at4891	Ribosomal protein L32e
37133at4891	Complete	ctg000005_P	212561	212980	-	109.1	91	https://www.orthodb.org/v10?query=37133at4891	Ribosomal protein/NADH dehydrogenase domain
37136at4891	Complete	ctg000007_P	237434	237877	+	112.9	78	https://www.orthodb.org/v10?query=37136at4891	Proteasome maturation factor UMP1
37165at4891	Complete	ctg000003_P	610491	611192	+	187.0	136	https://www.orthodb.org/v10?query=37165at4891	EF-hand domain
37187at4891	Complete	ctg000002_P	603337	604356	-	162.7	225	https://www.orthodb.org/v10?query=37187at4891	Oligosaccharyl transferase complex, subunit OST3/OST6
37194at4891	Complete	ctg000000_P	183796	185043	+	127.7	174	https://www.orthodb.org/v10?query=37194at4891	DNA-directed RNA polymerase III subunit, putative
37216at4891	Complete	ctg000022_P	446080	446433	+	142.0	101	https://www.orthodb.org/v10?query=37216at4891	Cytochrome c oxidase-assembly factor COX16, mitochondrial
37231at4891	Complete	ctg000003_P	970681	971271	+	194.0	140	https://www.orthodb.org/v10?query=37231at4891	Pre-rRNA processing protein TSR2
37266at4891	Complete	ctg000001_P	482390	482695	+	110.9	73	https://www.orthodb.org/v10?query=37266at4891	Transcription elongation factor SPT4
37274at4891	Complete	ctg000007_P	726489	726836	+	205.7	107	https://www.orthodb.org/v10?query=37274at4891	Autophagy-related protein
37305at4891	Complete	ctg000012_P	199018	199875	-	120.6	170	https://www.orthodb.org/v10?query=37305at4891	Protein of unknown function DUF2373
37332at4891	Complete	ctg000001_P	264211	264909	-	87.0	104	https://www.orthodb.org/v10?query=37332at4891	Clathrin light chain
